occ_year,occ_month,occ_dow,occ_day,occ_hour,division,premises_type,bike_make,bike_type,bike_colour,bike_cost
2017,February,Sunday,12,6,D52,Outside,UK,OT,BLK,1200
2017,February,Thursday,16,19,D11,Other,RA,RG,RED,200
2017,February,Thursday,16,23,D51,Outside,GIANT,OT,WHIYEL,600
2017,February,Thursday,16,18,D51,Outside,SU,MT,BLU,250
2017,February,Friday,17,18,D14,Outside,GI,TO,GRY,800
2017,February,Saturday,18,9,D14,Other,OT,RG,BLU,7500
2017,January,Sunday,15,12,D52,Apartment,CANNONDALE,OT,WHIGRN,2300
2017,February,Sunday,19,12,D55,Outside,TREK,MT,BLK,500
2017,February,Thursday,16,12,D11,Apartment,GI,RC,GRY,650
2017,February,Saturday,18,16,D52,Outside,SU,MT,WHI,200
2017,February,Sunday,19,14,D53,Outside,UK,RC,BLK,400
2017,February,Friday,17,15,D32,Commercial,OT,EL,BLK,1300
2017,February,Saturday,18,5,D11,Other,GIANT,RG,BLUGRN,180
2017,February,Saturday,18,5,D11,Other,OTHER,MT,GRY,200
2017,February,Monday,20,12,D14,Other,OT,RG,WHI,750
2017,February,Saturday,18,5,D11,Other,BI,RC,LGR,1100
2017,February,Saturday,18,5,D11,Other,OTHER,MT,RED,500
2017,February,Saturday,18,5,D11,Other,LOUIS GARNEAU,RC,LBL,2500
2017,February,Saturday,18,5,D11,Other,LEMOND,RC,LBL,1200
2017,February,Saturday,18,5,D11,Other,NO,MT,RED,500
2017,February,Friday,17,14,D14,Commercial,OT,RG,RED,500
2017,February,Tuesday,21,16,D53,Outside,DIADORA,RG,BLK,600
2017,February,Tuesday,21,12,D13,Apartment,CANNONDALE,MT,BLK,4100
2017,February,Friday,17,14,D14,Commercial,OT,RG,RED,500
2017,February,Tuesday,21,19,D52,Commercial,UK,RC,BLK,1400
2017,February,Wednesday,22,4,D14,House,MARIN OR MARINO,OT,BLKWHI,550
2017,February,Wednesday,22,11,D55,Transit,OT,RG,BLK,500
2016,August,Sunday,28,9,D32,Apartment,TR,MT,GRY,450
2017,February,Wednesday,22,11,D11,Other,NORCO,MT,GRY,500
2017,February,Sunday,19,15,D52,Apartment,OT,RG,BLU,199
2017,February,Friday,17,14,D11,Other,DEVINCI,OT,RED,1000
2017,February,Wednesday,15,9,D52,Educational,GT,MT,None,150
2017,February,Wednesday,22,11,D11,Other,MEC,MT,MUL,500
2017,February,Wednesday,22,11,D11,Other,OT,SC,BLK,2000
2017,February,Thursday,16,18,D32,House,TREK,MT,BLK,6500
2017,February,Thursday,16,18,D32,House,CANNONDALE,MT,BLKSIL,550
2017,February,Friday,17,16,D55,Commercial,OT,OT,BLK,700
2017,February,Friday,24,22,D14,Other,GI,RC,BLK,1000
2017,February,Saturday,25,22,D11,Apartment,GI,MT,RED,1699.99
2017,February,Thursday,23,22,D52,Outside,RA,RG,BGE,120
2017,February,Saturday,25,22,D55,House,OT,RC,RED,800
2017,February,Sunday,26,1,D14,House,SC,TO,PLE,1299
2017,February,Sunday,26,5,D51,Other,UK,TO,GLD,600
2017,February,Friday,24,17,D11,Outside,RIDLEY,RC,RED,1400
2017,February,Thursday,23,18,D22,Commercial,SPECIALIZED,OT,BLK,1600
2017,February,Monday,27,8,D51,Outside,RA,RG,None,610
2017,February,Saturday,25,3,D14,Apartment,CC,RG,BLU,300
2017,February,Sunday,26,18,D51,Outside,CC,TO,BLU,500
2017,February,Monday,27,8,D14,Outside,UNKNOWN MAKE,EL,BLK,400
2017,February,Saturday,25,12,D53,Commercial,OT,OT,BLU,180
2017,February,Friday,24,8,D53,Apartment,BIANCHI,OT,BLKGRN,1000
2016,November,Tuesday,22,2,D14,Outside,UK,OT,BLU,500
2017,February,Friday,24,8,D53,Apartment,BIANCHI,TO,WHI,1000
2017,February,Monday,27,16,D22,Educational,OT,RG,TRQ,1500
2017,February,Monday,27,18,D53,Commercial,CANNONDALE,RG,SIL,599
2017,February,Tuesday,21,15,D43,Apartment,UNKNOWN MAKE,OT,None,180
2017,March,Wednesday,1,10,D51,Outside,OT,RC,YEL,1000
2017,February,Tuesday,28,9,D51,Commercial,UK,EL,BLK,2500
2017,March,Wednesday,1,14,D14,Apartment,BIANCHI,TO,WHI,1000
2017,February,Monday,6,1,D14,Outside,GT,MT,GRN,439.99
2017,February,Wednesday,1,18,D32,Apartment,OT,MT,BLK,750
2017,February,Sunday,19,2,D14,Outside,EM,EL,GRY,850
2017,March,Wednesday,1,13,D11,Apartment,OTHER,EL,GRYWHI,500
2017,February,Monday,27,18,D52,Educational,SPECIALIZED,OT,TRQBLK,1500
2017,March,Thursday,2,22,D31,House,SU,RG,BLU,60
2017,March,Friday,3,21,D52,Outside,GIANT,MT,BLKBLU,500
2016,December,Friday,30,20,D14,Other,CA,RG,BLK,800
2017,February,Monday,27,21,D11,Apartment,OT,RC,BLK,1000
2017,February,Tuesday,28,18,D52,Commercial,UK,RG,RED,700
2017,March,Friday,3,23,D14,Other,OT,RG,RED,500
2017,March,Sunday,5,8,D51,Commercial,CA,MT,BLK,7000
2017,March,Thursday,2,23,D14,Other,KHS,RG,BLKWHI,600
2017,March,Friday,3,18,D55,Commercial,UK,RC,None,100
2017,March,Friday,3,18,D55,Commercial,UK,RC,BLK,50
2017,March,Friday,3,18,D55,Commercial,UK,RC,SIL,100
2017,March,Friday,3,18,D55,Commercial,UK,RC,BLK,800
2017,March,Friday,3,18,D55,Commercial,UK,RC,BLK,4500
2017,March,Sunday,5,18,D31,Apartment,AUSTIN,EL,BLUWHI,650
2017,February,Saturday,25,12,D14,House,FJ,RG,None,1000
2017,March,Sunday,5,9,D14,House,NO,RG,BLK,700
2017,March,Sunday,5,9,D14,House,KH,RG,GRY,800
2017,March,Sunday,5,9,D14,House,UK,OT,GRY,800
2016,December,Wednesday,7,12,D33,Apartment,OTHER,OT,BLK,200
2017,March,Monday,6,21,D51,Apartment,OTHER,OT,BLK,350
2017,March,Monday,6,18,D51,Educational,GI,OT,BLU,1100
2017,March,Wednesday,8,14,D53,Apartment,DB,MT,BLK,500
2017,March,Tuesday,7,5,D14,House,DAYMAK,EL,BLK,2500
2017,March,Wednesday,8,17,D14,Outside,OTHER,EL,BLK,900
2017,March,Wednesday,8,15,D43,House,CMT,MT,MRNSIL,250
2017,March,Thursday,9,23,D14,Commercial,FJ,RG,BLK,800
2017,March,Wednesday,8,15,D43,House,CMT,MT,BLK,250
2017,March,Friday,10,1,D55,Other,UK,TO,GRY,949
2017,January,Saturday,7,9,D23,Other,BIANCHI,RG,GLD,500
2016,November,Tuesday,1,22,D13,Commercial,TR,TO,BLU,1200
2017,March,Sunday,12,10,D14,Outside,TR,MT,BLU,3000
2017,February,Monday,27,21,D11,Commercial,UNKNOWN,OT,RED,637.27
2017,March,Monday,13,13,D43,House,SC,RG,RED,550
2017,March,Wednesday,1,12,D51,Other,AVENTON,TO,GRY,1000
2017,March,Friday,10,16,D32,Outside,CCM,MT,YEL,355
2017,March,Friday,10,23,D51,Outside,EM,EL,PLE,350
2017,March,Monday,13,21,D52,Apartment,GIANT,RC,BLKBLU,2000
2017,February,Wednesday,1,9,D32,Commercial,CA,RG,BLK,900
2017,March,Saturday,11,17,D14,Apartment,GI,RG,WHI,400
2017,March,Thursday,2,5,D14,Apartment,UK,MT,WHI,3727.5
2017,March,Wednesday,15,22,D31,Apartment,RALEIGH,MT,BLU,300
2017,March,Thursday,16,23,D13,Apartment,TR,RG,BLK,750
2017,March,Wednesday,15,18,D14,Apartment,TR,TO,MRN,400
2017,March,Friday,17,20,D53,Commercial,RM,RG,BLK,770
2017,March,Friday,17,20,D11,Apartment,GURU,RC,BLKONG,1500
2017,March,Saturday,18,23,D52,Outside,2016 GIANT,RC,GRY,550
2016,November,Tuesday,1,23,D52,Apartment,UK,MT,None,300
2017,March,Wednesday,15,18,D14,Apartment,YETI,MT,BLK,6000
2017,March,Monday,20,6,D11,Other,OT,RC,WHI,1500
2017,March,Saturday,18,11,D14,House,SURLY,OT,BLK,1000
2017,March,Tuesday,14,16,D52,Educational,BIANCHI,RG,None,860
2017,March,Monday,20,16,D14,Other,UK,RC,BLK,2000
2017,February,Friday,24,10,D14,House,NO,RG,BLK,800
2017,March,Friday,17,16,D53,Outside,KH,MT,BLU,500
2017,March,Monday,20,19,D14,Outside,GI,TO,SIL,700
2017,March,Tuesday,21,13,D11,Commercial,OT,TO,GRN,3000
2017,March,Monday,20,23,D51,House,UK,OT,BLK,300
2017,March,Tuesday,21,18,D52,Apartment,KO,OT,GRY,150
2016,February,Saturday,13,16,D55,House,CA,OT,TRQ,730
2017,March,Wednesday,22,9,D11,Other,GI,OT,BLK,850
2017,March,Sunday,12,10,D11,Commercial,GIANT,OT,GRY,700
2017,March,Wednesday,22,7,D51,Outside,OT,RG,WHI,500
2017,March,Thursday,23,20,D14,House,GI,RG,BLK,500
2017,March,Tuesday,21,8,D11,Other,OT,MT,BLU,200
2017,March,Wednesday,22,22,D51,Apartment,UK,RC,BLU,5000
2017,March,Tuesday,21,21,D52,Outside,BI,OT,RED,1000
2017,March,Thursday,23,20,D14,House,TR,RG,BRZ,550
2017,March,Friday,17,19,D14,Apartment,OTHER,OT,BLU,5500
2017,March,Friday,17,1,D14,Outside,CA,TO,None,1200
2017,March,Friday,24,17,D41,Outside,OT,RC,SIL,500
2017,March,Friday,24,10,D14,House,BIANCHI,RG,BLK,400
2017,March,Saturday,25,23,D22,House,DUTCHI,OT,None,840
2017,March,Sunday,26,10,D52,Outside,OTHER,MT,WHIPNK,350
2017,March,Saturday,25,23,D22,House,DUTCHI,OT,BLU,834
2017,March,Sunday,26,10,D52,Outside,TREK,MT,SIL,500
2017,March,Saturday,25,21,D11,House,TECH TEAM,MT,YEL,100
2017,March,Sunday,26,14,D52,Apartment,EM,EL,BLK,1000
2017,March,Sunday,26,15,D52,Apartment,OT,RC,RED,500
2017,March,Friday,24,16,D14,House,OT,TO,BLK,1785
2017,March,Saturday,25,17,D51,Apartment,OT,MT,LGR,4000
2017,March,Tuesday,21,8,D52,Other,OT,RC,BLU,100
2017,March,Friday,17,12,D52,Educational,SCHWINN,OT,None,300
2017,March,Monday,20,15,D14,Outside,OT,RG,BLK,400
2017,March,Monday,27,9,D53,Apartment,GHOST,MT,None,3450
2017,March,Thursday,23,12,D14,Outside,OTHER,TO,BLKGRN,2000
2017,March,Tuesday,14,20,D22,Outside,SUPERCYCLE,MT,GRY,200
2017,March,Sunday,26,7,D14,Apartment,OT,MT,GRY,600
2017,March,Monday,27,1,D14,Outside,OT,TO,ONG,500
2017,March,Tuesday,28,17,D11,House,GIANT,MT,GRY,2500
2017,March,Tuesday,28,9,D53,Apartment,OT,MT,BLK,500
2017,March,Sunday,19,14,D53,Other,FUJI,RC,WHIBLU,2000
2017,March,Tuesday,28,19,D13,Apartment,OTHER,EL,BLKRED,1099
2017,March,Wednesday,22,9,D32,Apartment,RA,RC,BLU,1800
2017,March,Saturday,25,22,D52,Educational,OT,RG,YEL,450
2017,March,Sunday,19,14,D53,Other,GIANT,RC,WHIBLK,1000
2017,March,Tuesday,28,19,D14,House,GI,OT,GRN,860
2017,March,Monday,27,21,D13,House,OT,TO,DGR,2000
2017,March,Tuesday,28,9,D53,Apartment,UNKNOWN MAKE,OT,None,1300
2017,March,Thursday,30,16,D52,Commercial,UK,RC,WHI,1000
2017,March,Thursday,30,9,D51,Educational,UK,OT,RED,2000
2017,March,Thursday,30,8,D14,Outside,PEUGEOT,OT,WHIGRN,500
2017,March,Wednesday,29,23,D11,Apartment,OT,OT,None,350
2017,March,Wednesday,29,19,D14,Apartment,CA,RC,SIL,1000
2017,March,Thursday,30,21,D14,Apartment,UK,RC,BLU,1500
2017,March,Thursday,16,9,D51,Outside,TR,MT,GRN,650
2017,March,Friday,31,6,D14,Apartment,CA,MT,PLE,2000
2017,April,Saturday,1,16,D11,Apartment,KHS,RC,BLK,1000
2017,April,Saturday,1,12,D14,Apartment,OT,RG,BLK,289
2017,March,Tuesday,28,17,D12,Outside,NAKAMURA,MT,GRYBLU,305
2017,March,Tuesday,21,8,D43,Transit,OT,MT,BLK,2000
2017,April,Saturday,1,19,D51,Apartment,SC,RC,RED,450
2017,March,Wednesday,29,13,D14,Outside,OT,TO,RED,925
2017,April,Saturday,1,23,D11,House,RM,MT,BLK,600
2017,March,Saturday,25,13,D53,Other,SPECIALIZED,MT,BLK,1100
2017,April,Monday,3,19,D11,House,COLNAGO,RC,RED,4000
2017,March,Sunday,5,18,D14,Other,SPECIALIZED,MT,BLK,9400
2017,April,Sunday,2,20,D14,Apartment,TR,MT,TRQ,3000
2016,October,Monday,3,15,D52,Other,RA,MT,BLU,655.4
2017,April,Monday,3,15,D52,Outside,OT,TO,BLK,800
2017,March,Friday,10,11,D41,House,OT,MT,BLK,550
2017,April,Tuesday,4,5,D14,Outside,CA,RC,PLE,1500
2017,March,Tuesday,28,16,D52,Educational,MINELLI,OT,None,200
2017,March,Friday,17,12,D52,Educational,SCHWINN,OT,None,300
2017,April,Tuesday,4,22,D11,Apartment,FELT,MT,None,2000
2017,March,Wednesday,1,17,D32,Other,TREK,RC,SILBLK,3000
2017,March,Tuesday,28,19,D52,Educational,REGULAR,RG,None,500
2017,March,Wednesday,29,19,D14,Apartment,TR,RC,WHI,3000
2017,April,Tuesday,4,10,D11,House,OT,RG,LGR,650
2017,April,Wednesday,5,19,D11,Apartment,CA,RC,OTH,4000
2017,April,Wednesday,5,13,D11,Commercial,SPECIALIZED,EL,BLK,6000
2017,April,Wednesday,5,17,D11,Outside,SC,RG,PLE,400
2017,April,Wednesday,5,10,D43,Outside,NO,MT,GRY,600
2017,April,Sunday,2,10,D51,Outside,UNKNOWN MAKE,TR,BLKSIL,800
2017,March,Friday,31,15,D52,Educational,REGULAR,RG,BLUWHI,40
2017,March,Friday,17,16,D52,Educational,GIANT,MT,SILLGR,650
2017,April,Wednesday,5,11,D43,Commercial,OT,RC,BLK,500
2017,April,Saturday,8,17,D51,Outside,CA,OT,BLK,850
2017,April,Saturday,8,19,D11,House,SPECIALIZED,OT,WHI,700
2017,April,Thursday,6,17,D53,Outside,MA,RG,GRY,400
2017,April,Saturday,8,4,D13,Apartment,TREK,RG,REDWHI,629.73
2017,April,Sunday,9,21,D14,Outside,OTHER,TO,BLK,500
2017,April,Saturday,1,15,D52,Educational,SCOTT,OT,GRY,500
2017,April,Monday,10,6,D14,Outside,UNKNOWN,RG,BLK,400
2017,April,Sunday,9,21,D13,Apartment,TR,RG,BLK,1400
2017,April,Monday,10,9,D14,Commercial,OT,OT,BLK,450
2017,April,Monday,10,15,D51,Apartment,GI,MT,GRY,699
2017,April,Monday,10,14,D51,Apartment,UNKNOWN MAKE,RC,BLUWHI,300
2017,April,Monday,10,9,D52,Commercial,OT,MT,WHI,679
2017,March,Sunday,26,20,D14,Apartment,UK,RC,LBL,2000
2017,April,Monday,10,9,D52,Commercial,OT,MT,WHI,679
2017,April,Tuesday,11,19,D22,Apartment,FJ,RC,GRY,1000
2017,April,Tuesday,11,19,D22,Apartment,FJ,RC,GRY,1000
2017,April,Tuesday,11,8,D14,Other,GI,RG,BLK,800
2017,April,Monday,10,16,D52,Commercial,OT,MT,WHI,450
2017,April,Monday,10,9,D52,Outside,OT,MT,YEL,1000
2017,April,Monday,10,20,D52,Outside,OT,RC,BLK,275
2017,April,Monday,10,8,D51,Outside,OT,TO,RED,750
2017,April,Saturday,1,12,D52,Outside,SPECIALIZED,OT,BLK,3500
2017,April,Monday,10,10,D11,House,NORCO,RC,BLK,3500
2017,April,Monday,10,10,D11,House,OTHER,MT,ONG,1000
2017,April,Wednesday,12,18,D31,Commercial,CCM,MT,BLKYEL,255
2017,April,Tuesday,11,7,D52,Outside,KO,MT,BLK,900
2017,April,Tuesday,11,23,D55,House,UK,OT,RED,1200
2017,April,Wednesday,12,18,D53,Apartment,OT,RC,GRY,2650
2017,April,Wednesday,12,15,D51,Other,OT,RC,GLD,400
2017,April,Thursday,13,15,D51,Outside,EM,EL,BLU,1200
2017,April,Monday,10,11,D23,House,UK,OT,None,2146
2017,April,Wednesday,12,21,D11,House,OT,MT,ONG,800
2017,April,Sunday,9,8,D51,Outside,OTHER,EL,WHIRED,1600
2017,April,Thursday,13,14,D31,Commercial,OT,EL,BLK,3389
2017,April,Thursday,13,19,D42,House,OTHER,MT,None,200
2017,April,Thursday,13,10,D42,Commercial,OTHER,OT,LGR,490
2017,April,Thursday,13,9,D52,Outside,SCHWINN,TO,GRY,550
2017,April,Thursday,13,1,D52,House,NO,RG,BLK,600
2017,April,Tuesday,11,21,D43,Apartment,CC,MT,RED,125
2017,April,Tuesday,11,21,D43,Apartment,SU,MT,BRZ,150
2017,April,Thursday,13,7,D22,Transit,GI,MT,BLK,700
2016,November,Sunday,20,18,D14,Apartment,GI,RG,GRY,700.58
2017,April,Saturday,15,9,D51,Outside,SU,MT,BLU,300
2017,April,Saturday,15,9,D51,Outside,SU,MT,BLU,300
2017,April,Saturday,15,16,D52,Outside,TREK,MT,BLU,2000
2017,April,Saturday,15,5,D14,House,GIANT,OT,BLUBLK,1500
2017,April,Sunday,16,13,D52,Outside,OT,RG,GRY,845
2017,April,Sunday,9,12,D55,Other,CANNONDALE,RC,BLU,3000
2017,April,Sunday,16,17,D32,Outside,CCM,MT,WHI,350
2017,April,Saturday,8,14,D14,Commercial,TR,RG,BLK,1612.35
2017,April,Sunday,16,11,D55,Outside,SATORI ALUMINUM,OT,SIL,43
2017,April,Sunday,16,13,D52,Outside,OT,RG,GRY,600
2017,April,Sunday,16,13,D51,Outside,MA,TO,GRY,600
2017,April,Saturday,15,15,D52,Apartment,OT,OT,BLK,300
2017,April,Sunday,9,12,D55,Other,KONA,RG,BLK,1200
2017,April,Sunday,16,11,D55,Outside,SELLE ROYAL,OT,None,40
2017,April,Sunday,16,20,D55,Commercial,OT,RG,LGR,900
2017,April,Saturday,15,1,D55,Outside,EASY RIDER,EL,BLK,6500
2017,April,Sunday,16,17,D32,Outside,DIAMONDBACK,MT,BLU,250
2017,April,Saturday,15,15,D52,Outside,UK,MT,GRY,1000
2017,April,Saturday,8,14,D52,Apartment,GI,RG,BLK,450
2017,April,Sunday,16,16,D22,Commercial,CC,BM,OTH,500
2017,April,Saturday,15,17,D14,Other,GIANT,OT,GRY,861.6
2017,April,Friday,14,10,D14,Apartment,GI,MT,BLK,1000
2017,April,Friday,14,10,D14,Apartment,KO,RG,SIL,1000
2017,April,Sunday,16,22,D51,Commercial,SUPERCYCLE,MT,BLK,50
2017,April,Sunday,16,22,D11,House,UNKNOWN,OT,None,100
2017,April,Monday,17,1,D41,Outside,UK,RE,ONG,1000
2017,April,Monday,17,1,D41,Outside,UK,RE,ONG,1000
2017,April,Monday,17,12,D52,Outside,GI,MT,BLK,666.69
2017,April,Friday,14,15,D14,Commercial,NO,RG,CPR,600
2017,April,Tuesday,18,13,D52,Educational,GI,RG,BLK,600
2017,April,Tuesday,18,8,D11,Outside,OT,OT,WHI,1200
2017,April,Saturday,15,19,D22,Commercial,SPECIALIZED,RC,WHI,3300
2017,April,Wednesday,12,12,D14,Apartment,TREK,MT,GRY,1000
2017,April,Tuesday,18,4,D41,Outside,OTHER,EL,OTH,900
2017,April,Wednesday,12,12,D14,Apartment,TREK,OT,GRY,1000
2017,April,Monday,17,20,D55,Outside,GI,RG,BLK,500
2017,April,Thursday,6,13,D52,Educational,DEVINCI,OT,ONGBLK,800
2017,April,Tuesday,18,10,D51,Apartment,GI,TO,BGE,600
2017,April,Friday,14,9,D14,Commercial,GIANT,RG,GRY,1000
2017,April,Wednesday,19,1,D14,Apartment,UK,RC,BLK,150
2017,April,Tuesday,18,23,D52,Outside,GI,RG,GRY,500
2017,April,Tuesday,18,19,D55,Outside,GT,MT,None,791
2017,April,Wednesday,19,23,D51,Commercial,GT,OT,LBLOTH,450
2017,April,Wednesday,19,13,D42,Outside,OTHER,RG,BLK,350
2017,April,Wednesday,19,9,D51,Outside,GI,RG,GRY,600
2017,April,Wednesday,5,7,D11,House,RALEIGH,MT,BLK,500
2017,April,Tuesday,18,19,D55,Outside,CANNONDALE,MT,GRY,620.37
2017,April,Tuesday,18,10,D51,Apartment,GI,TO,OTH,676.87
2017,April,Thursday,20,11,D13,Apartment,OT,OT,GRY,3160
2017,April,Friday,14,3,D14,Outside,OT,RG,LBL,1400
2017,April,Sunday,16,3,D32,House,UK,SC,None,60
2017,April,Sunday,16,7,D32,Commercial,UK,TO,GRY,6500
2017,April,Wednesday,19,19,D22,Outside,UNKNOWN,EL,BLU,2700
2017,April,Wednesday,19,22,D11,House,OT,RG,BGE,1200
2017,April,Wednesday,19,19,D11,Apartment,UNKNOWN,RG,BLU,150
2017,April,Friday,21,9,D43,House,TREK,RC,BLK,3400
2017,April,Friday,21,11,D13,House,OT,MT,GRY,1500
2017,April,Friday,21,16,D52,Commercial,OT,RG,BLK,450
2017,April,Saturday,15,21,D52,Apartment,UK,RC,WHI,2000
2017,April,Friday,21,9,D52,Commercial,CA,MT,GRY,1650
2017,April,Thursday,20,23,D14,Outside,KO,RG,MRN,600
2017,April,Friday,21,17,D22,Transit,GI,RG,WHI,745
2017,April,Friday,21,8,D52,Commercial,UK,MT,None,250
2017,April,Friday,21,18,D14,Commercial,GI,RG,GRY,500
2017,April,Friday,21,18,D51,Outside,EMMO,EL,RED,1200
2017,April,Friday,21,11,D13,House,TR,OT,SIL,599
2017,April,Friday,21,7,NSA,Other,OT,RC,GRY,3196.75
2017,April,Friday,21,18,D52,Other,TREK,MT,GRY,500
2017,April,Tuesday,18,12,D11,Apartment,PLANET X,RC,BLK,5000
2017,April,Sunday,16,11,D41,House,RALEIGH,MT,GRN,160
2017,April,Friday,21,18,D11,Outside,TREK,RC,GRYSIL,1000
2017,April,Friday,21,17,D14,Outside,RALEIGH,BM,LBL,400
2017,April,Wednesday,19,19,D11,Outside,NORCO,MT,BLK,1500
2017,April,Saturday,22,19,D51,Other,CC,MT,None,500
2017,April,Saturday,22,16,D52,Outside,OT,MT,SIL,500
2017,April,Thursday,20,21,D52,Educational,UK,EL,GRN,1300
2017,April,Friday,21,12,D14,Other,OT,RG,BLK,850
2017,April,Sunday,23,20,D42,House,HF,RG,BLU,155
2017,April,Sunday,23,13,D51,Outside,OT,RG,GRY,600
2017,April,Sunday,23,13,D51,Outside,OT,RG,GRY,500
2017,April,Sunday,23,18,D11,Outside,MIELE,OT,BLKYEL,250
2017,April,Thursday,13,17,D11,Commercial,CA,RC,BLU,550
2017,April,Monday,17,1,D14,Outside,OT,RG,SIL,100
2017,April,Saturday,8,15,D51,Apartment,OT,MT,ONG,1000
2017,April,Saturday,22,20,D53,House,CA,RG,BLK,500
2017,April,Friday,21,12,D14,Other,UK,RG,BLK,850
2017,April,Sunday,23,12,D11,Other,OT,TR,TRQ,2500
2017,March,Wednesday,22,12,D11,Apartment,SPECIALIZED,MT,BLK,2500
2017,April,Sunday,23,12,D52,Outside,URBANITE,MT,WHI,1500
2017,April,Monday,24,16,D55,Commercial,UK,RC,BLK,477
2017,April,Wednesday,12,19,D22,Other,CANNONDALE,MT,BLK,1120
2017,April,Sunday,23,23,D33,Other,IN,MT,YEL,200
2017,April,Monday,24,10,D42,Apartment,CC,MT,WHI,400
2016,September,Thursday,1,1,D43,Commercial,OT,TO,GRY,500
2017,April,Monday,24,11,D52,Commercial,OT,RC,WHI,600
2017,April,Monday,24,14,D14,Commercial,CANNONDALE,OT,GRN,800
2017,April,Sunday,23,20,D52,Commercial,OT,RC,GRY,2200
2017,April,Sunday,23,20,D52,Commercial,CERVELO,RG,GRY,2000
2017,April,Tuesday,18,20,D53,Apartment,KH,RG,BLK,2000
2017,April,Sunday,23,2,D52,Outside,UK,MT,ONG,650
2017,April,Tuesday,25,16,D32,Transit,OT,MT,WHI,400
2017,April,Tuesday,25,12,D11,Educational,OT,RG,WHI,400
2017,April,Monday,24,20,D51,Outside,UK,OT,BLK,450
2017,April,Monday,24,13,D51,Outside,GT,MT,DGR,500
2017,April,Saturday,22,15,D53,Other,SU,OT,GRY,399.99
2017,April,Tuesday,25,13,D11,Educational,DEVINCI,MT,GRY,600
2017,April,Sunday,23,15,D11,Outside,GI,MT,GRN,870
2017,April,Monday,24,8,D51,Outside,NORCO,RG,BLK,820
2016,November,Tuesday,1,16,D14,Apartment,PE,OT,LBL,400
2017,April,Monday,24,20,D51,Outside,NORCO,OT,LBL,500
2017,January,Thursday,19,7,D52,Outside,OTHER,RG,SIL,716.42
2017,April,Wednesday,26,7,D52,Commercial,NORCO,MT,ONG,750
2017,April,Wednesday,26,17,D32,Educational,OT,MT,WHI,150
2017,April,Tuesday,25,21,D52,Outside,OT,RG,BLK,429
2017,April,Wednesday,26,14,D14,Commercial,OT,OT,None,225
2017,April,Monday,17,18,D11,Apartment,OT,MT,GRY,900
2017,April,Tuesday,18,20,D55,Outside,SC,MT,BLU,700
2017,April,Wednesday,26,7,D52,Commercial,NO,OT,ONG,950
2017,April,Tuesday,18,20,D55,Outside,OT,RG,RED,470
2017,April,Wednesday,26,21,D33,House,OT,MT,BLK,500
2017,April,Thursday,20,4,D14,Outside,TR,OT,BLK,800
2017,April,Thursday,27,12,D14,Outside,OTHER,MT,BLKBLU,1000
2017,April,Wednesday,26,6,D53,Outside,UNKNOWN MAKE,RC,GRN,300
2017,April,Thursday,27,12,D14,Commercial,FELT,RG,YEL,3400
2017,April,Wednesday,26,5,D14,House,UK,RC,BLK,500
2017,April,Thursday,27,12,D14,Outside,OT,MT,BLK,800
2017,April,Friday,21,21,D14,Apartment,OT,OT,BLK,600
2017,April,Wednesday,26,23,D55,House,KONA,MT,BLU,2500
2017,April,Wednesday,26,7,D55,Apartment,OT,RC,GRY,1500
2017,April,Wednesday,26,9,D51,Apartment,CC,TO,PNK,300
2017,April,Sunday,23,8,D55,House,OT,TO,None,600
2017,April,Thursday,27,12,D52,Educational,KO,TO,DBL,1200
2017,April,Wednesday,26,23,D55,House,SCOTT,MT,WHIBLK,7500
2017,April,Thursday,27,21,D52,Outside,GI,RC,None,1100
2017,April,Monday,24,18,D52,Outside,OT,RG,GRY,2376.28
2017,April,Friday,28,20,D51,Apartment,OT,RC,WHI,15000
2017,April,Friday,28,23,D14,Outside,UK,EL,ONG,2000
2017,April,Saturday,29,4,D14,Transit,MIELE,TO,WHI,800
2017,April,Saturday,29,10,D13,Outside,GT,MT,GRY,1200
2017,April,Friday,28,20,D52,Apartment,NO,RG,BRZ,150
2017,April,Monday,24,8,D52,Outside,TR,RG,GRY,980
2017,April,Saturday,29,16,D53,Apartment,GI,MT,BLK,1100
2017,April,Wednesday,26,3,D11,House,TREK,TO,SIL,666
2017,April,Friday,28,18,D51,Apartment,OTHER,MT,DBL,400
2017,April,Saturday,29,23,D53,House,OTHER,SC,RED,5000
2017,April,Saturday,29,16,D53,Apartment,KO,MT,BLK,3100
2017,April,Saturday,29,17,D14,Other,SCOTT,MT,WHI,4000
2017,April,Sunday,23,10,D53,House,SPECIALIZED,MT,None,2200
2017,May,Monday,1,12,D12,Outside,UK,OT,BLK,500
2017,April,Friday,28,18,D55,Outside,SUPERCYCLE,MT,BLUWHI,130
2017,May,Monday,1,9,D51,Apartment,NO,RG,BLU,499
2017,April,Saturday,22,15,D22,Outside,OT,OT,BLK,500
2017,April,Sunday,30,5,D14,House,OT,RG,BLU,700
2016,April,Saturday,30,18,D51,Educational,OT,OT,BLK,1200
2017,April,Sunday,23,10,D53,House,GARY FISHER,MT,BLUYEL,1800
2017,May,Monday,1,10,D51,Outside,EMMO,EL,BLK,2000
2017,April,Tuesday,11,17,D52,Educational,GIANT,MT,BLKWHI,2200
2017,April,Sunday,30,13,D55,Commercial,OT,OT,BLK,395
